created_year,created_month,created_dayofweek,created_hour,is_weekend,Borough,Community Board,Incident Zip,City,Location Type,Address Type,Latitude,Longitude,y
2010,9,2,0,0,BROOKLYN,Unspecified BROOKLYN,11207,BROOKLYN,Other (Explain Below),BLOCKFACE,40.65311017,-73.88766947,2136.0
2010,9,2,0,0,BROOKLYN,08 BROOKLYN,11238,BROOKLYN,Other (Explain Below),INTERSECTION,40.6753608,-73.96969176,2078.856944
2010,9,2,0,0,QUEENS,Unspecified QUEENS,Other,Other,Other (Explain Below),BLOCKFACE,40.75093399,-73.76701804,2736.0
2010,9,2,0,0,MANHATTAN,Other,Other,NEW YORK,Single Room Occupancy (SRO),ADDRESS,40.74903948,-74.00690061,1042.583333
2010,9,2,0,0,BROOKLYN,03 BROOKLYN,11233,BROOKLYN,Vacant Building,ADDRESS,40.6839109,-73.93160211,24.0
2010,9,3,0,0,BROOKLYN,06 BROOKLYN,11215,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.67187495,-73.98314334,480.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11213,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.6781757,-73.93396223,96.0
2010,9,3,0,0,QUEENS,Unspecified QUEENS,Other,Other,1-2 Family Dwelling,ADDRESS,40.72808944,-73.80714652,432.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.72266405,-73.94116598,168.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11221,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.68945486,-73.93551962,24.0
2010,9,3,0,0,MANHATTAN,10 MANHATTAN,10027,NEW YORK,3+ Family Apt. Building,ADDRESS,40.81076374,-73.94466804,768.0
2010,9,3,0,0,BRONX,12 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.89315547,-73.85897217,144.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,Other (Explain Below),BLOCKFACE,40.60427052,-73.98094562,1955.406389
2010,9,3,0,0,MANHATTAN,10 MANHATTAN,10027,NEW YORK,Vacant Building,ADDRESS,40.80801326,-73.95007795,648.0
2010,9,3,0,0,BRONX,Other,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.81846897,-73.92225459,312.0
2010,9,3,0,0,BRONX,Other,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.82308812,-73.89142563,312.0
2010,9,3,0,0,BROOKLYN,04 BROOKLYN,11221,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68875502,-73.91457394,960.0
2010,9,3,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.64171475,-74.0993935,24.0
2010,9,3,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.62100659,-73.93264996,264.0
2010,9,3,0,0,BRONX,Unspecified BRONX,10467,BRONX,1-2 Family Dwelling,ADDRESS,40.88169433,-73.85952807,144.0
2010,9,3,0,0,QUEENS,05 QUEENS,11385,RIDGEWOOD,1-2 Family Mixed Use Building,ADDRESS,40.70100234,-73.89190937,120.0
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.86607494,-73.89651471,168.0
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,ELMHURST,3+ Family Apt. Building,ADDRESS,40.83608785,-73.85470233,144.0
2010,9,3,0,0,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.7228767,-74.00008298,480.0
2010,9,3,0,0,MANHATTAN,03 MANHATTAN,10009,NEW YORK,3+ Family Apt. Building,ADDRESS,40.72282661,-73.98740196,648.0
2010,9,3,0,0,MANHATTAN,10 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.82481747,-73.94068181,648.0
2010,9,3,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78646306,-73.96999146,2016.0
2010,9,3,0,0,BRONX,07 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.86153259,-73.909739,96.0
2010,9,3,0,0,QUEENS,Unspecified QUEENS,Other,SAINT ALBANS,3+ Family Mixed Use Building,ADDRESS,40.75925738,-73.87844825,696.0
2010,9,3,0,0,BRONX,04 BRONX,10452,BRONX,3+ Family Mixed Use Building,ADDRESS,40.83798943,-73.92651068,818.8727778
2010,9,3,0,0,BRONX,07 BRONX,10467,ASTORIA,Catch Basin/Sewer,INTERSECTION,40.8749759,-73.87945529,3501.96
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,Other (Explain Below),BLOCKFACE,40.67551194,-73.97038027,2054.853333
2010,9,3,0,0,MANHATTAN,03 MANHATTAN,10009,NEW YORK,Other (Explain Below),INTERSECTION,40.72577713,-73.98660406,2136.0
2010,9,3,0,0,BROOKLYN,Other,Other,BROOKLYN,Other (Explain Below),ADDRESS,40.66668855,-73.99924663,528.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11216,BROOKLYN,Other (Explain Below),BLOCKFACE,40.67302319,-73.9556694,2054.848889
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11221,BROOKLYN,Other (Explain Below),ADDRESS,40.68602041,-73.93920796,144.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11215,BROOKLYN,Other (Explain Below),ADDRESS,40.66947944,-73.98867732,480.0
2010,9,3,0,0,BRONX,11 BRONX,Other,BRONX,Vacant Building,ADDRESS,40.84383185,-73.86704616,168.0
2010,9,3,0,0,QUEENS,12 QUEENS,Other,Other,Vacant Building,ADDRESS,40.71673534,-73.75954407,192.0
2010,9,4,0,0,QUEENS,Other,Other,WOODSIDE,1-2 Family Dwelling,ADDRESS,40.73592814,-73.89053565,240.0
2010,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,10025,NEW YORK,3+ Family Apt. Building,BLOCKFACE,40.80294945,-73.96567488,2568.0
2010,9,4,0,0,BRONX,Other,Other,BRONX,Vacant Lot,ADDRESS,40.88559815,-73.90307362,240.0
2010,9,4,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,3+ Family Mixed Use Building,ADDRESS,40.60635981,-74.16736046,96.0
2010,9,4,0,0,QUEENS,Unspecified QUEENS,11385,RIDGEWOOD,Other (Explain Below),BLOCKFACE,40.69900838,-73.90280033,2832.0
2010,9,4,0,0,BROOKLYN,Other,Other,BROOKLYN,Vacant Building,ADDRESS,40.62284053,-73.9744418,72.0
2010,9,4,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.63297889,-74.12400225,135.4575
2010,9,4,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.62552696,-74.1263552,120.0
2010,9,4,0,0,BROOKLYN,09 BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.66310185,-73.95141912,264.0
2010,9,4,0,0,BRONX,04 BRONX,10456,BRONX,3+ Family Apt. Building,ADDRESS,40.83208654,-73.91975252,144.0
2010,9,4,0,0,MANHATTAN,Unspecified MANHATTAN,10027,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.81087915,-73.94493888,744.0
2010,9,4,0,0,MANHATTAN,Unspecified MANHATTAN,10026,NEW YORK,Catch Basin/Sewer,BLOCKFACE,40.80315143,-73.95448106,2280.0
2010,9,4,0,0,BRONX,Other,Other,BRONX,Commercial Building,ADDRESS,40.83096832,-73.89155008,1080.0
2010,9,4,0,0,MANHATTAN,Unspecified MANHATTAN,10024,NEW YORK,Commercial Building,ADDRESS,40.78668443,-73.9778745,816.0
2010,9,4,0,0,BROOKLYN,02 BROOKLYN,11238,BROOKLYN,Commercial Building,ADDRESS,40.68221305,-73.96460851,672.0
2010,9,4,0,0,BROOKLYN,17 BROOKLYN,11212,BROOKLYN,Construction Site,ADDRESS,40.66450784,-73.92675228,96.0
2010,9,4,0,0,MANHATTAN,Unspecified MANHATTAN,10024,NEW YORK,Other (Explain Below),BLOCKFACE,40.78656469,-73.97026225,2160.0
2010,9,4,0,0,MANHATTAN,Unspecified MANHATTAN,10026,NEW YORK,Other (Explain Below),BLOCKFACE,40.80325784,-73.94662117,2280.0
2010,9,4,0,0,MANHATTAN,08 MANHATTAN,Other,NEW YORK,Other (Explain Below),ADDRESS,40.7622193,-73.96235679,624.0
2010,9,4,0,0,BROOKLYN,Other,Other,BROOKLYN,Other (Explain Below),ADDRESS,40.6267383,-73.97520764,72.0
2010,9,4,0,0,QUEENS,12 QUEENS,Other,JAMAICA,Vacant Building,ADDRESS,40.70321454,-73.780111,96.0
2010,9,4,0,0,BROOKLYN,16 BROOKLYN,11233,BROOKLYN,Vacant Lot,ADDRESS,40.67866033,-73.90820549,120.0
2010,9,4,0,0,BROOKLYN,04 BROOKLYN,11207,BROOKLYN,Vacant Lot,INTERSECTION,40.67964019,-73.90478987,2088.0
2010,9,3,0,0,BRONX,Unspecified BRONX,10456,BRONX,3+ Family Apt. Building,ADDRESS,40.83060645,-73.91877503,120.0
2010,9,3,0,0,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.73440724,-74.0064661,480.0
2010,9,3,0,0,BROOKLYN,02 BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.68775714,-73.99163096,648.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11216,BROOKLYN,3+ Family Apt. Building,BLOCKFACE,40.67616969,-73.95130145,2222.925833
2010,9,3,0,0,MANHATTAN,Other,Other,NEW YORK,Commercial Building,INTERSECTION,40.8049947,-73.93486948,3501.96
2010,9,3,0,0,QUEENS,Other,Other,Other,Construction Site,ADDRESS,40.73635083,-73.85134748,168.0
2010,9,3,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),INTERSECTION,40.79146771,-73.97410621,3501.96
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11233,BROOKLYN,Vacant Lot,BLOCKFACE,40.68039107,-73.9345405,2280.0
2010,9,3,0,0,QUEENS,Other,Other,Other,1-2 Family Dwelling,ADDRESS,40.67197503,-73.8053585,480.0
2010,9,3,0,0,BROOKLYN,01 BROOKLYN,11211,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.71553404,-73.94874037,648.0
2010,9,3,0,0,BROOKLYN,17 BROOKLYN,11226,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.64424877,-73.95341114,96.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11207,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.67913829,-73.89575204,144.0
2010,9,3,0,0,BRONX,Unspecified BRONX,10453,BRONX,3+ Family Apt. Building,ADDRESS,40.85059431,-73.90892609,144.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,11203,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65877871,-73.939586,192.0
2010,9,3,0,0,BROOKLYN,16 BROOKLYN,11212,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65706083,-73.90381655,208.5694444
2010,9,3,0,0,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.81482689,-73.88612486,480.0
2010,9,3,0,0,BROOKLYN,05 BROOKLYN,11208,BROOKLYN,3+ Family Apt. Building,INTERSECTION,40.6694586,-73.86283007,2280.0
2010,9,3,0,0,BROOKLYN,16 BROOKLYN,11212,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.66472032,-73.92019898,456.0
2010,9,4,0,0,BROOKLYN,02 BROOKLYN,11217,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.68924022,-73.97781669,984.0
2010,9,3,0,0,QUEENS,Other,Other,ASTORIA,3+ Family Apt. Building,ADDRESS,40.76113506,-73.90840949,120.0
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.85280946,-73.86675711,336.0
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.83334046,-73.86375338,3501.96
2010,9,3,0,0,QUEENS,Unspecified QUEENS,Other,ASTORIA,3+ Family Apt. Building,ADDRESS,40.76365287,-73.92069774,480.0
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,CORONA,3+ Family Mixed Use Building,ADDRESS,40.85280946,-73.86675711,336.0
2010,9,3,0,0,MANHATTAN,Unspecified MANHATTAN,Other,NEW YORK,Construction Site,BLOCKFACE,40.71505394,-74.00671673,3501.96
2010,9,3,0,0,MANHATTAN,10 MANHATTAN,10026,NEW YORK,Construction Site,ADDRESS,40.80530363,-73.95533928,96.0
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,Other (Explain Below),BLOCKFACE,40.72790063,-73.95211873,2222.928333
2010,9,3,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),ADDRESS,40.78333396,-73.98288041,1776.0
2010,9,3,0,0,BROOKLYN,08 BROOKLYN,11238,LONG ISLAND CITY,Other (Explain Below),INTERSECTION,40.6753608,-73.96969176,2222.926944
2010,9,3,0,0,BROOKLYN,Unspecified BROOKLYN,Other,Saint Albans,Vacant Building,BLOCKFACE,40.63594249,-73.96783611,2123.336944
2010,9,3,0,0,BRONX,Unspecified BRONX,Other,BRONX,Vacant Lot,ADDRESS,40.82913352,-73.85532096,3501.96
2010,9,5,0,1,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.84504881,-73.93568325,720.0
2010,9,5,0,1,STATEN ISLAND,Other,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.57331814,-74.10140469,48.0
2010,9,5,0,1,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,INTERSECTION,40.6193006,-74.15429208,1968.0
2010,9,5,0,1,BROOKLYN,Unspecified BROOKLYN,11216,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68903483,-73.95225482,72.0
2010,9,5,0,1,QUEENS,Unspecified QUEENS,Other,Other,1-2 Family Dwelling,ADDRESS,40.69757144,-73.84613625,216.0
2010,9,5,0,1,BROOKLYN,Unspecified BROOKLYN,11216,BROOKLYN,3+ Family Apt. Building,BLOCKFACE,40.67143363,-73.95479806,2006.846111
2010,9,5,0,1,BROOKLYN,Unspecified BROOKLYN,11211,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.71348906,-73.96265845,144.0
2010,9,5,0,1,BRONX,Other,Other,BRONX,Catch Basin/Sewer,ADDRESS,40.83384895,-73.82020348,144.0
2010,9,5,0,1,BROOKLYN,02 BROOKLYN,11217,BROOKLYN,Other (Explain Below),INTERSECTION,40.68468724,-73.98113177,2006.8475
2010,9,5,0,1,BROOKLYN,05 BROOKLYN,11208,BROOKLYN,Other (Explain Below),INTERSECTION,40.67540329,-73.87191358,2064.0
2010,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),INTERSECTION,40.76343016,-73.99270081,2088.0
2010,9,5,0,1,MANHATTAN,03 MANHATTAN,Other,NEW YORK,Parking Lot/Garage,INTERSECTION,40.72677922,-73.98898508,2616.0
2010,9,5,0,1,MANHATTAN,09 MANHATTAN,10027,NEW YORK,Vacant Lot,INTERSECTION,40.81144227,-73.95210198,2088.0
2010,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.74637177,-73.99769026,768.0
2010,9,6,0,1,MANHATTAN,07 MANHATTAN,10025,WOODSIDE,Other (Explain Below),INTERSECTION,40.80033256,-73.97145886,2112.0
2010,9,6,0,1,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.80972292,-73.92433471,240.0
2010,9,6,0,1,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.86078576,-73.92899803,912.0
2010,9,6,0,1,QUEENS,Other,Other,ASTORIA,1-2 Family Dwelling,ADDRESS,40.76134006,-73.94062283,240.0
2010,9,6,0,1,BROOKLYN,02 BROOKLYN,11238,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68716925,-73.96191959,744.0
2010,9,6,0,1,STATEN ISLAND,Other,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.60346616,-74.06934904,24.0
2010,9,6,0,1,QUEENS,Other,Other,Other,1-2 Family Dwelling,ADDRESS,40.69121589,-73.85564547,207.0463889
2010,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,11212,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.66563231,-73.91360508,768.0
2010,9,6,0,1,BRONX,04 BRONX,10452,BRONX,3+ Family Apt. Building,ADDRESS,40.83295204,-73.9252081,383.9038889
2010,9,6,0,1,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.81909207,-73.90085823,240.0
2010,9,6,0,1,BRONX,Unspecified BRONX,10452,BRONX,3+ Family Apt. Building,ADDRESS,40.83753545,-73.91681506,360.0
2010,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78862947,-73.94890438,456.0
2010,9,6,0,1,BROOKLYN,Other,Other,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.61184571,-73.97844389,24.0
2010,9,6,0,1,QUEENS,05 QUEENS,11385,RIDGEWOOD,3+ Family Mixed Use Building,ADDRESS,40.70718659,-73.91152779,48.0
2010,9,6,0,1,BROOKLYN,Other,Other,BROOKLYN,Catch Basin/Sewer,INTERSECTION,40.65246317,-73.97889567,1883.414722
2010,9,6,0,1,BRONX,Other,Other,Ridgewood,Catch Basin/Sewer,INTERSECTION,40.83354682,-73.82007059,3501.96
2010,9,6,0,1,MANHATTAN,07 MANHATTAN,Other,NEW YORK,Catch Basin/Sewer,INTERSECTION,40.77480903,-73.98441346,2088.0
2010,9,0,0,0,BROOKLYN,Other,Other,BROOKLYN,Other (Explain Below),INTERSECTION,40.63523977,-73.96762747,1862.415
2010,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),INTERSECTION,40.7607762,-74.00218389,3288.0
2010,9,0,0,0,BROOKLYN,08 BROOKLYN,11217,BROOKLYN,Other (Explain Below),INTERSECTION,40.68008225,-73.97139496,1958.845
2010,9,6,0,1,BRONX,12 BRONX,10467,BRONX,Vacant Lot,ADDRESS,40.8715073,-73.86998829,264.0
2010,9,0,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.61742605,-73.9518666,168.0
2010,9,0,0,0,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.84572432,-73.88628883,72.0
2010,9,0,0,0,MANHATTAN,08 MANHATTAN,10128,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78431221,-73.94936629,2184.0
2010,9,0,0,0,MANHATTAN,08 MANHATTAN,10128,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78210208,-73.94797055,1608.0
2010,9,0,0,0,MANHATTAN,Unspecified MANHATTAN,10025,Jackson Heights,Catch Basin/Sewer,INTERSECTION,40.80033256,-73.97145886,2064.0
2010,9,1,0,0,BROOKLYN,08 BROOKLYN,11213,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.66858953,-73.92707222,86.06888889
2010,9,0,0,0,BROOKLYN,09 BROOKLYN,11203,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.6629707,-73.94096631,111.355
2010,9,0,0,0,MANHATTAN,03 MANHATTAN,10002,NEW YORK,3+ Family Apt. Building,ADDRESS,40.71946123,-73.98488816,2079.449167
2010,9,0,0,0,BROOKLYN,04 BROOKLYN,11221,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.69595052,-73.92042485,1522.7275
2010,9,0,0,0,STATEN ISLAND,03 STATEN ISLAND,Other,STATEN ISLAND,Construction Site,INTERSECTION,40.56077523,-74.1627224,1920.0
2010,9,0,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,Other (Explain Below),ADDRESS,40.7981314,-73.96230036,1680.0
2010,9,0,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,Vacant Building,ADDRESS,40.56310098,-74.09939171,48.0
2010,9,0,0,0,QUEENS,Other,Other,LONG ISLAND CITY,Vacant Lot,ADDRESS,40.74689745,-73.94110488,360.0
2010,9,0,0,0,STATEN ISLAND,03 STATEN ISLAND,Other,STATEN ISLAND,Vacant Lot,ADDRESS,40.53996976,-74.18607198,24.0
2010,9,0,0,0,BRONX,05 BRONX,10453,BRONX,1-2 Family Dwelling,ADDRESS,40.84906339,-73.92094652,712.1463889
2010,9,0,0,0,BROOKLYN,03 BROOKLYN,11206,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.69424821,-73.93730363,48.0
2010,9,0,0,0,BRONX,09 BRONX,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.83627737,-73.86615057,384.0
2010,9,0,0,0,QUEENS,Unspecified QUEENS,Other,Other,1-2 Family Dwelling,ADDRESS,40.71074675,-73.84440332,720.0
2010,9,0,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.63943367,-74.09302328,24.0
2010,9,0,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.63943919,-74.09298365,24.0
2010,9,0,0,0,BRONX,Other,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.80699982,-73.9238321,912.0
2010,9,0,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.63170675,-74.16633599,24.0
2010,9,0,0,0,MANHATTAN,08 MANHATTAN,10128,NEW YORK,1-2 Family Dwelling,ADDRESS,40.78561881,-73.95634192,252.3255556
2010,9,0,0,0,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.85846467,-73.90053202,528.0
2010,9,0,0,0,BROOKLYN,09 BROOKLYN,11226,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65548575,-73.96030504,206.4527778
2010,9,0,0,0,MANHATTAN,07 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.77571901,-73.97687802,840.0
2010,9,0,0,0,BROOKLYN,09 BROOKLYN,11226,ASTORIA,3+ Family Apt. Building,ADDRESS,40.65548575,-73.96030504,206.4527778
2010,9,0,0,0,MANHATTAN,09 MANHATTAN,10031,NEW YORK,3+ Family Apt. Building,ADDRESS,40.82997974,-73.94513988,384.0
2010,9,0,0,0,MANHATTAN,03 MANHATTAN,10009,NEW YORK,3+ Family Apt. Building,ADDRESS,40.72728319,-73.98087437,360.0
2010,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,11206,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.69657927,-73.93868624,48.0
2010,9,0,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.80010483,-73.96222701,2184.0
2010,9,0,0,0,BRONX,Other,10456,BRONX,3+ Family Mixed Use Building,INTERSECTION,40.82584877,-73.90991748,3501.96
2010,9,0,0,0,BROOKLYN,09 BROOKLYN,11226,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.65548575,-73.96030504,206.4527778
2010,9,0,0,0,MANHATTAN,Other,Other,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.74603318,-73.98477747,576.0
2010,9,0,0,0,BRONX,11 BRONX,Other,BRONX,3+ Family Mixed Use Building,ADDRESS,40.84833557,-73.85317917,240.0
2010,9,0,0,0,BRONX,Other,Other,BRONX,Catch Basin/Sewer,ADDRESS,40.83382972,-73.8201963,432.0
2010,9,0,0,0,MANHATTAN,Other,Other,NEW YORK,Commercial Building,INTERSECTION,40.74528707,-73.98872939,2040.0
2010,9,0,0,0,BROOKLYN,03 BROOKLYN,11216,BROOKLYN,Construction Site,ADDRESS,40.68824716,-73.95242846,24.0
2010,9,0,0,0,BROOKLYN,04 BROOKLYN,11207,BROOKLYN,Day Care/Nursery,ADDRESS,40.69291925,-73.90798392,48.0
2010,9,0,0,0,MANHATTAN,Unspecified MANHATTAN,10026,NEW YORK,Other (Explain Below),ADDRESS,40.80327159,-73.94666812,672.0
2010,9,0,0,0,QUEENS,12 QUEENS,Other,SAINT ALBANS,Other (Explain Below),ADDRESS,40.68550207,-73.76196433,24.0
2010,9,0,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,Other (Explain Below),INTERSECTION,40.79788748,-73.97346082,2184.0
2010,9,0,0,0,QUEENS,Other,Other,Other,Other (Explain Below),ADDRESS,40.74313961,-73.92631938,168.0
2010,9,0,0,0,BROOKLYN,03 BROOKLYN,11233,BROOKLYN,Other (Explain Below),INTERSECTION,40.68383168,-73.93222956,2016.0
2010,9,0,0,0,MANHATTAN,03 MANHATTAN,Other,NEW YORK,Other (Explain Below),ADDRESS,40.72996851,-73.98781193,720.0
2010,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,11216,BROOKLYN,Other (Explain Below),BLOCKFACE,40.68818701,-73.95300183,1958.843611
2010,9,0,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),INTERSECTION,40.78596871,-73.96884335,3501.96
2010,9,0,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,Other (Explain Below),ADDRESS,40.58068269,-74.13340919,48.0
2010,9,1,0,0,MANHATTAN,10 MANHATTAN,Other,NEW YORK,Other (Explain Below),ADDRESS,40.81992277,-73.93900615,528.0
2010,9,0,0,0,QUEENS,Other,Other,Other,Other (Explain Below),INTERSECTION,40.7518448,-73.76143492,2184.0
2010,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,Other (Explain Below),BLOCKFACE,40.66866908,-73.95339769,2016.0
2010,9,0,0,0,MANHATTAN,Other,Other,NEW YORK,Parking Lot/Garage,INTERSECTION,40.73916783,-73.97996882,2184.0
2010,9,0,0,0,QUEENS,Unspecified QUEENS,Other,Other,Vacant Lot,INTERSECTION,40.65992449,-73.85275046,3501.96
2010,9,0,0,0,BROOKLYN,01 BROOKLYN,Other,BROOKLYN,Vacant Lot,ADDRESS,40.72801869,-73.95219802,216.0
2010,9,1,0,0,MANHATTAN,09 MANHATTAN,10031,NEW YORK,3+ Family Mixed Use Building,INTERSECTION,40.8236031,-73.9496941,2208.0
2010,9,1,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.60438508,-73.97704179,72.0
2010,9,1,0,0,MANHATTAN,Unspecified MANHATTAN,10128,Ridgewood,Commercial Building,BLOCKFACE,40.78471242,-73.94820323,2160.0
2010,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,11215,BROOKLYN,Commercial Building,ADDRESS,40.66638332,-73.9886418,360.0
2010,9,1,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.62527257,-73.90950374,48.0
2010,9,1,0,0,QUEENS,Other,Other,Other,1-2 Family Mixed Use Building,ADDRESS,40.70402059,-73.74506942,408.0
2010,9,1,0,0,BROOKLYN,01 BROOKLYN,11211,Other,3+ Family Apt. Building,ADDRESS,40.70542068,-73.96665564,48.0
2010,9,1,0,0,BROOKLYN,01 BROOKLYN,11211,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.70716899,-73.96630851,48.0
2010,9,1,0,0,QUEENS,Unspecified QUEENS,Other,ASTORIA,3+ Family Mixed Use Building,ADDRESS,40.75659994,-73.92644166,192.0
